month,column,effective_missing_n,effective_missing_rate
2014-12,nightlight_sd,0,0.0
2014-12,elevation,0,0.0
2014-12,EVI,0,0.0
2014-12,market_distance,0,0.0
2014-12,FAO_price,0,0.0
2014-12,Rainf_f_tavg_mean,0,0.0
2014-12,Tair_f_tavg_mean,0,0.0
2014-12,gpp_mean,0,0.0
2014-12,sg_cec_5-15cm,0,0.0
2014-12,sg_cfvo_5-15cm,0,0.0
2014-12,sg_nitrogen_5-15cm,0,0.0
2014-12,sg_phh2o_5-15cm,0,0.0
2014-12,sg_soc_5-15cm,0,0.0
2014-12,market_access,0,0.0
2014-12,ruggedness,0,0.0
2014-12,slope,0,0.0
2014-12,CPI,0,0.0
2014-12,GDP,0,0.0
2014-12,CC,0,0.0
2014-12,gini,0,0.0
2014-12,WFP_Price,0,0.0
2014-12,WFP_Price_std,0,0.0
2014-12,fews_ipc,1040,1.0
2014-12,fews_ha,1040,1.0
2014-12,fews_proj_near,1040,1.0
2014-12,fews_proj_near_ha,1040,1.0
2014-12,fews_proj_med,1040,1.0
2014-12,fews_proj_med_ha,1040,1.0
2014-12,pop,1040,1.0
2014-12,fews_ipc_adjusted,1040,1.0
2014-12,fews_proj_med_adjusted,1040,1.0
2014-12,ISO3,0,0.0
2014-12,Food_CPI,0,0.0
2014-12,Food_food_inflation,0,0.0
2014-12,Tair_zscore,16,0.015384615384615385
2014-12,Rainf_zscore,16,0.015384615384615385
2014-12,fews_ipc_crisis,1040,1.0
2015-01,unit_name,0,0.0
2015-01,ADMIN0,0,0.0
2015-01,ADMIN1,0,0.0
2015-01,ADMIN2,0,0.0
2015-01,ADMIN3,0,0.0
2015-01,FEWSNET_admin_code,0,0.0
2015-01,ISO,0,0.0
2015-01,lat,0,0.0
2015-01,lon,0,0.0
2015-01,date,0,0.0
2015-01,month,0,0.0
2015-01,distance_to_nearest_acled,0,0.0
2015-01,event_count_battles,0,0.0
2015-01,event_count_explosions,0,0.0
2015-01,event_count_violence,0,0.0
2015-01,sum_fatalities_battles,0,0.0
2015-01,sum_fatalities_explosions,0,0.0
2015-01,sum_fatalities_violence,0,0.0
2015-01,event_count_battles_w5,0,0.0
2015-01,event_count_explosions_w5,0,0.0
2015-01,event_count_violence_w5,0,0.0
2015-01,sum_fatalities_battles_w5,0,0.0
2015-01,sum_fatalities_explosions_w5,0,0.0
2015-01,sum_fatalities_violence_w5,0,0.0
2015-01,event_count_battles_w10,0,0.0
2015-01,event_count_explosions_w10,0,0.0
2015-01,event_count_violence_w10,0,0.0
2015-01,sum_fatalities_battles_w10,0,0.0
2015-01,sum_fatalities_explosions_w10,0,0.0
2015-01,sum_fatalities_violence_w10,0,0.0
2015-01,AEZ_10000,0,0.0
2015-01,AEZ_12000,0,0.0
2015-01,AEZ_15000,0,0.0
2015-01,AEZ_17000,0,0.0
2015-01,AEZ_19000,0,0.0
2015-01,AEZ_25000,0,0.0
2015-01,AEZ_31000,0,0.0
2015-01,AEZ_32000,0,0.0
2015-01,AEZ_33000,0,0.0
2015-01,AEZ_34000,0,0.0
2015-01,AEZ_36000,0,0.0
2015-01,AEZ_38000,0,0.0
2015-01,AEZ_4000,0,0.0
2015-01,AEZ_40000,0,0.0
2015-01,AEZ_43000,0,0.0
2015-01,AEZ_7000,0,0.0
2015-01,AEZ_9000,0,0.0
2015-01,crop,0,0.0
2015-01,range,0,0.0
2015-01,distance_to_river,0,0.0
2015-01,nightlight,0,0.0
2015-01,nightlight_sd,0,0.0
2015-01,elevation,0,0.0
2015-01,EVI,0,0.0
2015-01,market_distance,0,0.0
2015-01,FAO_price,0,0.0
2015-01,Rainf_f_tavg_mean,0,0.0
2015-01,Tair_f_tavg_mean,0,0.0
2015-01,gpp_mean,0,0.0
2015-01,sg_cec_5-15cm,0,0.0
2015-01,sg_cfvo_5-15cm,0,0.0
2015-01,sg_nitrogen_5-15cm,0,0.0
2015-01,sg_phh2o_5-15cm,0,0.0
2015-01,sg_soc_5-15cm,0,0.0
2015-01,market_access,0,0.0
2015-01,ruggedness,0,0.0
2015-01,slope,0,0.0
2015-01,CPI,0,0.0
2015-01,GDP,0,0.0
2015-01,CC,0,0.0
2015-01,gini,0,0.0
2015-01,WFP_Price,0,0.0
2015-01,WFP_Price_std,0,0.0
2015-01,fews_ipc,0,0.0
2015-01,fews_ha,0,0.0
2015-01,fews_proj_near,0,0.0
2015-01,fews_proj_near_ha,0,0.0
2015-01,fews_proj_med,0,0.0
2015-01,fews_proj_med_ha,0,0.0
2015-01,pop,0,0.0
2015-01,fews_ipc_adjusted,0,0.0
2015-01,fews_proj_med_adjusted,0,0.0
2015-01,ISO3,0,0.0
2015-01,Food_CPI,0,0.0
2015-01,Food_food_inflation,0,0.0
2015-01,Tair_zscore,16,0.015384615384615385
2015-01,Rainf_zscore,16,0.015384615384615385
2015-01,fews_ipc_crisis,0,0.0
2015-02,unit_name,0,0.0
2015-02,ADMIN0,0,0.0
2015-02,ADMIN1,0,0.0
2015-02,ADMIN2,0,0.0
2015-02,ADMIN3,0,0.0
2015-02,FEWSNET_admin_code,0,0.0
2015-02,ISO,0,0.0
2015-02,lat,0,0.0
2015-02,lon,0,0.0
2015-02,date,0,0.0
2015-02,month,0,0.0
2015-02,distance_to_nearest_acled,0,0.0
2015-02,event_count_battles,0,0.0
2015-02,event_count_explosions,0,0.0
2015-02,event_count_violence,0,0.0
2015-02,sum_fatalities_battles,0,0.0
2015-02,sum_fatalities_explosions,0,0.0
2015-02,sum_fatalities_violence,0,0.0
2015-02,event_count_battles_w5,0,0.0
2015-02,event_count_explosions_w5,0,0.0
2015-02,event_count_violence_w5,0,0.0
2015-02,sum_fatalities_battles_w5,0,0.0
2015-02,sum_fatalities_explosions_w5,0,0.0
2015-02,sum_fatalities_violence_w5,0,0.0
2015-02,event_count_battles_w10,0,0.0
2015-02,event_count_explosions_w10,0,0.0
2015-02,event_count_violence_w10,0,0.0
2015-02,sum_fatalities_battles_w10,0,0.0
2015-02,sum_fatalities_explosions_w10,0,0.0
2015-02,sum_fatalities_violence_w10,0,0.0
2015-02,AEZ_10000,0,0.0
2015-02,AEZ_12000,0,0.0
2015-02,AEZ_15000,0,0.0
2015-02,AEZ_17000,0,0.0
2015-02,AEZ_19000,0,0.0
2015-02,AEZ_25000,0,0.0
2015-02,AEZ_31000,0,0.0
2015-02,AEZ_32000,0,0.0
2015-02,AEZ_33000,0,0.0
2015-02,AEZ_34000,0,0.0
2015-02,AEZ_36000,0,0.0
2015-02,AEZ_38000,0,0.0
2015-02,AEZ_4000,0,0.0
2015-02,AEZ_40000,0,0.0
2015-02,AEZ_43000,0,0.0
2015-02,AEZ_7000,0,0.0
2015-02,AEZ_9000,0,0.0
2015-02,crop,0,0.0
2015-02,range,0,0.0
2015-02,distance_to_river,0,0.0
2015-02,nightlight,0,0.0
2015-02,nightlight_sd,0,0.0
2015-02,elevation,0,0.0
2015-02,EVI,0,0.0
2015-02,market_distance,0,0.0
2015-02,FAO_price,0,0.0
2015-02,Rainf_f_tavg_mean,0,0.0
2015-02,Tair_f_tavg_mean,0,0.0
2015-02,gpp_mean,0,0.0
2015-02,sg_cec_5-15cm,0,0.0
2015-02,sg_cfvo_5-15cm,0,0.0
2015-02,sg_nitrogen_5-15cm,0,0.0
2015-02,sg_phh2o_5-15cm,0,0.0
2015-02,sg_soc_5-15cm,0,0.0
2015-02,market_access,0,0.0
2015-02,ruggedness,0,0.0
2015-02,slope,0,0.0
2015-02,CPI,0,0.0
2015-02,GDP,0,0.0
2015-02,CC,0,0.0
2015-02,gini,0,0.0
2015-02,WFP_Price,0,0.0
2015-02,WFP_Price_std,0,0.0
2015-02,fews_ipc,1040,1.0
2015-02,fews_ha,1040,1.0
2015-02,fews_proj_near,1040,1.0
2015-02,fews_proj_near_ha,1040,1.0
2015-02,fews_proj_med,1040,1.0
2015-02,fews_proj_med_ha,1040,1.0
2015-02,pop,1040,1.0
2015-02,fews_ipc_adjusted,1040,1.0
2015-02,fews_proj_med_adjusted,1040,1.0
2015-02,ISO3,0,0.0
2015-02,Food_CPI,0,0.0
2015-02,Food_food_inflation,0,0.0
2015-02,Tair_zscore,16,0.015384615384615385
2015-02,Rainf_zscore,16,0.015384615384615385
2015-02,fews_ipc_crisis,1040,1.0
2015-03,unit_name,0,0.0
2015-03,ADMIN0,0,0.0
2015-03,ADMIN1,0,0.0
2015-03,ADMIN2,0,0.0
2015-03,ADMIN3,0,0.0
2015-03,FEWSNET_admin_code,0,0.0
2015-03,ISO,0,0.0
2015-03,lat,0,0.0
2015-03,lon,0,0.0
2015-03,date,0,0.0
2015-03,month,0,0.0
2015-03,distance_to_nearest_acled,0,0.0
2015-03,event_count_battles,0,0.0
2015-03,event_count_explosions,0,0.0
2015-03,event_count_violence,0,0.0
2015-03,sum_fatalities_battles,0,0.0
2015-03,sum_fatalities_explosions,0,0.0
2015-03,sum_fatalities_violence,0,0.0
2015-03,event_count_battles_w5,0,0.0
2015-03,event_count_explosions_w5,0,0.0
2015-03,event_count_violence_w5,0,0.0
2015-03,sum_fatalities_battles_w5,0,0.0
2015-03,sum_fatalities_explosions_w5,0,0.0
2015-03,sum_fatalities_violence_w5,0,0.0
2015-03,event_count_battles_w10,0,0.0
2015-03,event_count_explosions_w10,0,0.0
2015-03,event_count_violence_w10,0,0.0
2015-03,sum_fatalities_battles_w10,0,0.0
2015-03,sum_fatalities_explosions_w10,0,0.0
2015-03,sum_fatalities_violence_w10,0,0.0
2015-03,AEZ_10000,0,0.0
2015-03,AEZ_12000,0,0.0
2015-03,AEZ_15000,0,0.0
2015-03,AEZ_17000,0,0.0
2015-03,AEZ_19000,0,0.0
2015-03,AEZ_25000,0,0.0
2015-03,AEZ_31000,0,0.0
2015-03,AEZ_32000,0,0.0
2015-03,AEZ_33000,0,0.0
2015-03,AEZ_34000,0,0.0
2015-03,AEZ_36000,0,0.0
2015-03,AEZ_38000,0,0.0
2015-03,AEZ_4000,0,0.0
2015-03,AEZ_40000,0,0.0
2015-03,AEZ_43000,0,0.0
2015-03,AEZ_7000,0,0.0
2015-03,AEZ_9000,0,0.0
2015-03,crop,0,0.0
2015-03,range,0,0.0
2015-03,distance_to_river,0,0.0
2015-03,nightlight,0,0.0
2015-03,nightlight_sd,0,0.0
2015-03,elevation,0,0.0
2015-03,EVI,0,0.0
2015-03,market_distance,0,0.0
2015-03,FAO_price,0,0.0
2015-03,Rainf_f_tavg_mean,0,0.0
2015-03,Tair_f_tavg_mean,0,0.0
2015-03,gpp_mean,0,0.0
2015-03,sg_cec_5-15cm,0,0.0
2015-03,sg_cfvo_5-15cm,0,0.0
2015-03,sg_nitrogen_5-15cm,0,0.0
2015-03,sg_phh2o_5-15cm,0,0.0
2015-03,sg_soc_5-15cm,0,0.0
2015-03,market_access,0,0.0
2015-03,ruggedness,0,0.0
2015-03,slope,0,0.0
2015-03,CPI,0,0.0
2015-03,GDP,0,0.0
2015-03,CC,0,0.0
2015-03,gini,0,0.0
2015-03,WFP_Price,0,0.0
2015-03,WFP_Price_std,0,0.0
2015-03,fews_ipc,1040,1.0
2015-03,fews_ha,1040,1.0
2015-03,fews_proj_near,1040,1.0
2015-03,fews_proj_near_ha,1040,1.0
2015-03,fews_proj_med,1040,1.0
2015-03,fews_proj_med_ha,1040,1.0
2015-03,pop,1040,1.0
2015-03,fews_ipc_adjusted,1040,1.0
2015-03,fews_proj_med_adjusted,1040,1.0
2015-03,ISO3,0,0.0
2015-03,Food_CPI,0,0.0
2015-03,Food_food_inflation,0,0.0
2015-03,Tair_zscore,16,0.015384615384615385
2015-03,Rainf_zscore,16,0.015384615384615385
2015-03,fews_ipc_crisis,1040,1.0
2015-04,unit_name,0,0.0
2015-04,ADMIN0,0,0.0
2015-04,ADMIN1,0,0.0
2015-04,ADMIN2,0,0.0
2015-04,ADMIN3,0,0.0
2015-04,FEWSNET_admin_code,0,0.0
2015-04,ISO,0,0.0
2015-04,lat,0,0.0
2015-04,lon,0,0.0
2015-04,date,0,0.0
2015-04,month,0,0.0
2015-04,distance_to_nearest_acled,0,0.0
2015-04,event_count_battles,0,0.0
2015-04,event_count_explosions,0,0.0
2015-04,event_count_violence,0,0.0
2015-04,sum_fatalities_battles,0,0.0
2015-04,sum_fatalities_explosions,0,0.0
2015-04,sum_fatalities_violence,0,0.0
2015-04,event_count_battles_w5,0,0.0
2015-04,event_count_explosions_w5,0,0.0
2015-04,event_count_violence_w5,0,0.0
2015-04,sum_fatalities_battles_w5,0,0.0
2015-04,sum_fatalities_explosions_w5,0,0.0
2015-04,sum_fatalities_violence_w5,0,0.0
2015-04,event_count_battles_w10,0,0.0
2015-04,event_count_explosions_w10,0,0.0
2015-04,event_count_violence_w10,0,0.0
2015-04,sum_fatalities_battles_w10,0,0.0
2015-04,sum_fatalities_explosions_w10,0,0.0
2015-04,sum_fatalities_violence_w10,0,0.0
2015-04,AEZ_10000,0,0.0
2015-04,AEZ_12000,0,0.0
2015-04,AEZ_15000,0,0.0
2015-04,AEZ_17000,0,0.0
2015-04,AEZ_19000,0,0.0
2015-04,AEZ_25000,0,0.0
2015-04,AEZ_31000,0,0.0
2015-04,AEZ_32000,0,0.0
2015-04,AEZ_33000,0,0.0
2015-04,AEZ_34000,0,0.0
2015-04,AEZ_36000,0,0.0
2015-04,AEZ_38000,0,0.0
2015-04,AEZ_4000,0,0.0
2015-04,AEZ_40000,0,0.0
2015-04,AEZ_43000,0,0.0
2015-04,AEZ_7000,0,0.0
2015-04,AEZ_9000,0,0.0
2015-04,crop,0,0.0
2015-04,range,0,0.0
2015-04,distance_to_river,0,0.0
2015-04,nightlight,0,0.0
2015-04,nightlight_sd,0,0.0
2015-04,elevation,0,0.0
2015-04,EVI,0,0.0
2015-04,market_distance,0,0.0
2015-04,FAO_price,0,0.0
2015-04,Rainf_f_tavg_mean,0,0.0
2015-04,Tair_f_tavg_mean,0,0.0
2015-04,gpp_mean,0,0.0
2015-04,sg_cec_5-15cm,0,0.0
2015-04,sg_cfvo_5-15cm,0,0.0
2015-04,sg_nitrogen_5-15cm,0,0.0
2015-04,sg_phh2o_5-15cm,0,0.0
2015-04,sg_soc_5-15cm,0,0.0
2015-04,market_access,0,0.0
2015-04,ruggedness,0,0.0
2015-04,slope,0,0.0
2015-04,CPI,0,0.0
2015-04,GDP,0,0.0
2015-04,CC,0,0.0
2015-04,gini,0,0.0
2015-04,WFP_Price,0,0.0
2015-04,WFP_Price_std,0,0.0
2015-04,fews_ipc,0,0.0
2015-04,fews_ha,0,0.0
2015-04,fews_proj_near,0,0.0
2015-04,fews_proj_near_ha,0,0.0
2015-04,fews_proj_med,0,0.0
2015-04,fews_proj_med_ha,0,0.0
2015-04,pop,0,0.0
2015-04,fews_ipc_adjusted,0,0.0
2015-04,fews_proj_med_adjusted,0,0.0
2015-04,ISO3,0,0.0
2015-04,Food_CPI,0,0.0
2015-04,Food_food_inflation,0,0.0
2015-04,Tair_zscore,16,0.015384615384615385
2015-04,Rainf_zscore,16,0.015384615384615385
2015-04,fews_ipc_crisis,0,0.0
2015-05,unit_name,0,0.0
2015-05,ADMIN0,0,0.0
2015-05,ADMIN1,0,0.0
2015-05,ADMIN2,0,0.0
2015-05,ADMIN3,0,0.0
2015-05,FEWSNET_admin_code,0,0.0
2015-05,ISO,0,0.0
2015-05,lat,0,0.0
2015-05,lon,0,0.0
2015-05,date,0,0.0
2015-05,month,0,0.0
2015-05,distance_to_nearest_acled,0,0.0
2015-05,event_count_battles,0,0.0
2015-05,event_count_explosions,0,0.0
2015-05,event_count_violence,0,0.0
2015-05,sum_fatalities_battles,0,0.0
2015-05,sum_fatalities_explosions,0,0.0
2015-05,sum_fatalities_violence,0,0.0
2015-05,event_count_battles_w5,0,0.0
2015-05,event_count_explosions_w5,0,0.0
2015-05,event_count_violence_w5,0,0.0
2015-05,sum_fatalities_battles_w5,0,0.0
2015-05,sum_fatalities_explosions_w5,0,0.0
2015-05,sum_fatalities_violence_w5,0,0.0
2015-05,event_count_battles_w10,0,0.0
2015-05,event_count_explosions_w10,0,0.0
2015-05,event_count_violence_w10,0,0.0
2015-05,sum_fatalities_battles_w10,0,0.0
2015-05,sum_fatalities_explosions_w10,0,0.0
2015-05,sum_fatalities_violence_w10,0,0.0
2015-05,AEZ_10000,0,0.0
2015-05,AEZ_12000,0,0.0
2015-05,AEZ_15000,0,0.0
2015-05,AEZ_17000,0,0.0
2015-05,AEZ_19000,0,0.0
2015-05,AEZ_25000,0,0.0
2015-05,AEZ_31000,0,0.0
2015-05,AEZ_32000,0,0.0
2015-05,AEZ_33000,0,0.0
2015-05,AEZ_34000,0,0.0
2015-05,AEZ_36000,0,0.0
2015-05,AEZ_38000,0,0.0
2015-05,AEZ_4000,0,0.0
2015-05,AEZ_40000,0,0.0
2015-05,AEZ_43000,0,0.0
2015-05,AEZ_7000,0,0.0
2015-05,AEZ_9000,0,0.0
2015-05,crop,0,0.0
2015-05,range,0,0.0
2015-05,distance_to_river,0,0.0
2015-05,nightlight,0,0.0
2015-05,nightlight_sd,0,0.0
2015-05,elevation,0,0.0
2015-05,EVI,0,0.0
2015-05,market_distance,0,0.0
2015-05,FAO_price,0,0.0
2015-05,Rainf_f_tavg_mean,0,0.0
2015-05,Tair_f_tavg_mean,0,0.0
2015-05,gpp_mean,0,0.0
2015-05,sg_cec_5-15cm,0,0.0
2015-05,sg_cfvo_5-15cm,0,0.0
2015-05,sg_nitrogen_5-15cm,0,0.0
2015-05,sg_phh2o_5-15cm,0,0.0
2015-05,sg_soc_5-15cm,0,0.0
2015-05,market_access,0,0.0
2015-05,ruggedness,0,0.0
2015-05,slope,0,0.0
2015-05,CPI,0,0.0
2015-05,GDP,0,0.0
2015-05,CC,0,0.0
2015-05,gini,0,0.0
2015-05,WFP_Price,0,0.0
2015-05,WFP_Price_std,0,0.0
2015-05,fews_ipc,1040,1.0
2015-05,fews_ha,1040,1.0
2015-05,fews_proj_near,1040,1.0
2015-05,fews_proj_near_ha,1040,1.0
2015-05,fews_proj_med,1040,1.0
2015-05,fews_proj_med_ha,1040,1.0
2015-05,pop,1040,1.0
2015-05,fews_ipc_adjusted,1040,1.0
2015-05,fews_proj_med_adjusted,1040,1.0
2015-05,ISO3,0,0.0
2015-05,Food_CPI,0,0.0
2015-05,Food_food_inflation,0,0.0
2015-05,Tair_zscore,16,0.015384615384615385
2015-05,Rainf_zscore,16,0.015384615384615385
2015-05,fews_ipc_crisis,1040,1.0
2015-06,unit_name,0,0.0
2015-06,ADMIN0,0,0.0
2015-06,ADMIN1,0,0.0
2015-06,ADMIN2,0,0.0
2015-06,ADMIN3,0,0.0
2015-06,FEWSNET_admin_code,0,0.0
2015-06,ISO,0,0.0
2015-06,lat,0,0.0
2015-06,lon,0,0.0
2015-06,date,0,0.0
2015-06,month,0,0.0
2015-06,distance_to_nearest_acled,0,0.0
2015-06,event_count_battles,0,0.0
2015-06,event_count_explosions,0,0.0
2015-06,event_count_violence,0,0.0
2015-06,sum_fatalities_battles,0,0.0
2015-06,sum_fatalities_explosions,0,0.0
2015-06,sum_fatalities_violence,0,0.0
2015-06,event_count_battles_w5,0,0.0
2015-06,event_count_explosions_w5,0,0.0
2015-06,event_count_violence_w5,0,0.0
2015-06,sum_fatalities_battles_w5,0,0.0
2015-06,sum_fatalities_explosions_w5,0,0.0
2015-06,sum_fatalities_violence_w5,0,0.0
2015-06,event_count_battles_w10,0,0.0
2015-06,event_count_explosions_w10,0,0.0
2015-06,event_count_violence_w10,0,0.0
2015-06,sum_fatalities_battles_w10,0,0.0
2015-06,sum_fatalities_explosions_w10,0,0.0
2015-06,sum_fatalities_violence_w10,0,0.0
2015-06,AEZ_10000,0,0.0
2015-06,AEZ_12000,0,0.0
2015-06,AEZ_15000,0,0.0
2015-06,AEZ_17000,0,0.0
2015-06,AEZ_19000,0,0.0
2015-06,AEZ_25000,0,0.0
2015-06,AEZ_31000,0,0.0
2015-06,AEZ_32000,0,0.0
2015-06,AEZ_33000,0,0.0
2015-06,AEZ_34000,0,0.0
2015-06,AEZ_36000,0,0.0
2015-06,AEZ_38000,0,0.0
2015-06,AEZ_4000,0,0.0
2015-06,AEZ_40000,0,0.0
2015-06,AEZ_43000,0,0.0
2015-06,AEZ_7000,0,0.0
2015-06,AEZ_9000,0,0.0
2015-06,crop,0,0.0
2015-06,range,0,0.0
2015-06,distance_to_river,0,0.0
2015-06,nightlight,0,0.0
2015-06,nightlight_sd,0,0.0
2015-06,elevation,0,0.0
2015-06,EVI,0,0.0
2015-06,market_distance,0,0.0
2015-06,FAO_price,0,0.0
2015-06,Rainf_f_tavg_mean,0,0.0
2015-06,Tair_f_tavg_mean,0,0.0
2015-06,gpp_mean,0,0.0
2015-06,sg_cec_5-15cm,0,0.0
2015-06,sg_cfvo_5-15cm,0,0.0
2015-06,sg_nitrogen_5-15cm,0,0.0
2015-06,sg_phh2o_5-15cm,0,0.0
2015-06,sg_soc_5-15cm,0,0.0
2015-06,market_access,0,0.0
2015-06,ruggedness,0,0.0
2015-06,slope,0,0.0
2015-06,CPI,0,0.0
2015-06,GDP,0,0.0
2015-06,CC,0,0.0
2015-06,gini,0,0.0
2015-06,WFP_Price,0,0.0
2015-06,WFP_Price_std,0,0.0
2015-06,fews_ipc,1040,1.0
2015-06,fews_ha,1040,1.0
2015-06,fews_proj_near,1040,1.0
2015-06,fews_proj_near_ha,1040,1.0
2015-06,fews_proj_med,1040,1.0
2015-06,fews_proj_med_ha,1040,1.0
2015-06,pop,1040,1.0
2015-06,fews_ipc_adjusted,1040,1.0
2015-06,fews_proj_med_adjusted,1040,1.0
2015-06,ISO3,0,0.0
2015-06,Food_CPI,0,0.0
2015-06,Food_food_inflation,0,0.0
2015-06,Tair_zscore,16,0.015384615384615385
2015-06,Rainf_zscore,16,0.015384615384615385
2015-06,fews_ipc_crisis,1040,1.0
2015-07,unit_name,0,0.0
2015-07,ADMIN0,0,0.0
2015-07,ADMIN1,0,0.0
2015-07,ADMIN2,0,0.0
2015-07,ADMIN3,0,0.0
2015-07,FEWSNET_admin_code,0,0.0
2015-07,ISO,0,0.0
2015-07,lat,0,0.0
2015-07,lon,0,0.0
2015-07,date,0,0.0
2015-07,month,0,0.0
2015-07,distance_to_nearest_acled,0,0.0
2015-07,event_count_battles,0,0.0
2015-07,event_count_explosions,0,0.0
2015-07,event_count_violence,0,0.0
2015-07,sum_fatalities_battles,0,0.0
2015-07,sum_fatalities_explosions,0,0.0
2015-07,sum_fatalities_violence,0,0.0
2015-07,event_count_battles_w5,0,0.0
2015-07,event_count_explosions_w5,0,0.0
2015-07,event_count_violence_w5,0,0.0
2015-07,sum_fatalities_battles_w5,0,0.0
2015-07,sum_fatalities_explosions_w5,0,0.0
2015-07,sum_fatalities_violence_w5,0,0.0
2015-07,event_count_battles_w10,0,0.0
2015-07,event_count_explosions_w10,0,0.0
2015-07,event_count_violence_w10,0,0.0
2015-07,sum_fatalities_battles_w10,0,0.0
2015-07,sum_fatalities_explosions_w10,0,0.0
2015-07,sum_fatalities_violence_w10,0,0.0
2015-07,AEZ_10000,0,0.0
2015-07,AEZ_12000,0,0.0
2015-07,AEZ_15000,0,0.0
2015-07,AEZ_17000,0,0.0
2015-07,AEZ_19000,0,0.0
2015-07,AEZ_25000,0,0.0
2015-07,AEZ_31000,0,0.0
2015-07,AEZ_32000,0,0.0
2015-07,AEZ_33000,0,0.0
2015-07,AEZ_34000,0,0.0
2015-07,AEZ_36000,0,0.0
2015-07,AEZ_38000,0,0.0
2015-07,AEZ_4000,0,0.0
2015-07,AEZ_40000,0,0.0
2015-07,AEZ_43000,0,0.0
2015-07,AEZ_7000,0,0.0
2015-07,AEZ_9000,0,0.0
2015-07,crop,0,0.0
2015-07,range,0,0.0
2015-07,distance_to_river,0,0.0
2015-07,nightlight,0,0.0
2015-07,nightlight_sd,0,0.0
2015-07,elevation,0,0.0
2015-07,EVI,0,0.0
2015-07,market_distance,0,0.0
2015-07,FAO_price,0,0.0
2015-07,Rainf_f_tavg_mean,0,0.0
2015-07,Tair_f_tavg_mean,0,0.0
2015-07,gpp_mean,0,0.0
2015-07,sg_cec_5-15cm,0,0.0
2015-07,sg_cfvo_5-15cm,0,0.0
2015-07,sg_nitrogen_5-15cm,0,0.0
2015-07,sg_phh2o_5-15cm,0,0.0
2015-07,sg_soc_5-15cm,0,0.0
2015-07,market_access,0,0.0
2015-07,ruggedness,0,0.0
2015-07,slope,0,0.0
2015-07,CPI,0,0.0
2015-07,GDP,0,0.0
2015-07,CC,0,0.0
2015-07,gini,0,0.0
2015-07,WFP_Price,0,0.0
2015-07,WFP_Price_std,0,0.0
2015-07,fews_ipc,0,0.0
2015-07,fews_ha,0,0.0
2015-07,fews_proj_near,0,0.0
2015-07,fews_proj_near_ha,0,0.0
2015-07,fews_proj_med,0,0.0
2015-07,fews_proj_med_ha,0,0.0
2015-07,pop,0,0.0
2015-07,fews_ipc_adjusted,0,0.0
2015-07,fews_proj_med_adjusted,0,0.0
2015-07,ISO3,0,0.0
2015-07,Food_CPI,0,0.0
2015-07,Food_food_inflation,0,0.0
2015-07,Tair_zscore,16,0.015384615384615385
2015-07,Rainf_zscore,16,0.015384615384615385
2015-07,fews_ipc_crisis,0,0.0
2015-08,unit_name,0,0.0
2015-08,ADMIN0,0,0.0
2015-08,ADMIN1,0,0.0
2015-08,ADMIN2,0,0.0
2015-08,ADMIN3,0,0.0
2015-08,FEWSNET_admin_code,0,0.0
2015-08,ISO,0,0.0
2015-08,lat,0,0.0
2015-08,lon,0,0.0
2015-08,date,0,0.0
2015-08,month,0,0.0
2015-08,distance_to_nearest_acled,0,0.0
2015-08,event_count_battles,0,0.0
2015-08,event_count_explosions,0,0.0
2015-08,event_count_violence,0,0.0
2015-08,sum_fatalities_battles,0,0.0
2015-08,sum_fatalities_explosions,0,0.0
2015-08,sum_fatalities_violence,0,0.0
2015-08,event_count_battles_w5,0,0.0
2015-08,event_count_explosions_w5,0,0.0
2015-08,event_count_violence_w5,0,0.0
2015-08,sum_fatalities_battles_w5,0,0.0
2015-08,sum_fatalities_explosions_w5,0,0.0
2015-08,sum_fatalities_violence_w5,0,0.0
2015-08,event_count_battles_w10,0,0.0
2015-08,event_count_explosions_w10,0,0.0
2015-08,event_count_violence_w10,0,0.0
2015-08,sum_fatalities_battles_w10,0,0.0
2015-08,sum_fatalities_explosions_w10,0,0.0
2015-08,sum_fatalities_violence_w10,0,0.0
2015-08,AEZ_10000,0,0.0
2015-08,AEZ_12000,0,0.0
2015-08,AEZ_15000,0,0.0
2015-08,AEZ_17000,0,0.0
2015-08,AEZ_19000,0,0.0
2015-08,AEZ_25000,0,0.0
2015-08,AEZ_31000,0,0.0
2015-08,AEZ_32000,0,0.0
2015-08,AEZ_33000,0,0.0
2015-08,AEZ_34000,0,0.0
2015-08,AEZ_36000,0,0.0
2015-08,AEZ_38000,0,0.0
2015-08,AEZ_4000,0,0.0
2015-08,AEZ_40000,0,0.0
2015-08,AEZ_43000,0,0.0
2015-08,AEZ_7000,0,0.0
2015-08,AEZ_9000,0,0.0
2015-08,crop,0,0.0
2015-08,range,0,0.0
2015-08,distance_to_river,0,0.0
2015-08,nightlight,0,0.0
2015-08,nightlight_sd,0,0.0
2015-08,elevation,0,0.0
2015-08,EVI,0,0.0
2015-08,market_distance,0,0.0
2015-08,FAO_price,0,0.0
2015-08,Rainf_f_tavg_mean,0,0.0
2015-08,Tair_f_tavg_mean,0,0.0
2015-08,gpp_mean,0,0.0
2015-08,sg_cec_5-15cm,0,0.0
2015-08,sg_cfvo_5-15cm,0,0.0
2015-08,sg_nitrogen_5-15cm,0,0.0
2015-08,sg_phh2o_5-15cm,0,0.0
2015-08,sg_soc_5-15cm,0,0.0
2015-08,market_access,0,0.0
