FEWSNET_admin_code,cluster_id,latitude,longitude,is_outlier
159,4,9.493372,15.905347,False
160,4,14.359262,16.909338,False
161,4,13.804223,16.384193,False
162,4,14.40457,19.574114,False
163,4,14.258928,18.444426,False
164,4,15.154208,20.717344,False
165,4,14.131925,15.246283,False
166,4,15.530672,22.411777,False
167,4,15.430983,21.669806,False
168,4,15.007032,14.955281,False
169,4,14.101834,14.056286,False
170,4,13.610963,14.363044,False
171,4,13.36575,14.65994,False
172,11,5.9895124,47.26317,False
173,11,4.906683,46.90168,False
174,11,5.433911,46.94494,False
175,11,7.7423334,49.454285,False
176,11,6.818011,47.919876,False
177,11,6.1064253,48.164288,False
178,11,7.159401,48.935413,False
179,11,3.3128219,43.76181,False
180,11,2.499122,43.995365,False
181,11,2.1471353,43.08928,False
182,11,2.6070082,43.0841,False
183,11,3.552952,44.53558,False
184,11,3.7397451,43.49257,False
185,11,3.1604137,44.71151,False
186,11,3.916249,44.038025,False
187,11,3.3780532,46.83571,False
188,11,1.9532189,45.158993,False
189,11,2.3815517,45.848145,False
190,11,9.150902,50.56334,False
191,11,2.9396286,46.418545,False
192,11,4.023141,47.352848,False
193,11,7.996954,49.844948,False
194,11,5.6812563,48.62198,False
195,11,10.393404,51.035667,False
196,11,7.0803814,49.337063,False
197,11,1.8697311,45.003086,False
198,11,4.7227793,47.92938,False
199,11,3.5841866,46.491276,False
200,11,2.542389,45.841988,False
201,11,3.9961123,46.337013,False
202,11,3.1354315,46.209824,False
203,11,4.589601,47.016365,False
204,11,4.0680203,46.8558,False
205,11,5.223375,47.570923,False
206,11,5.358379,47.966713,False
207,11,2.8991406,45.85061,False
208,11,4.887391,47.697765,False
209,11,10.97863,48.572598,False
210,11,11.040522,49.412045,False
211,11,11.666792,50.793045,False
212,11,10.348339,46.742924,False
213,11,10.795204,47.466534,False
214,11,10.962765,50.761143,False
215,11,11.102503,50.107872,False
217,11,10.461167,43.952904,False
218,11,10.54256,45.372105,False
219,11,10.41778,43.265667,False
220,11,10.685574,46.21774,False
221,11,10.650044,43.577038,False
222,11,10.96093,43.242867,False
223,11,4.894068,45.748875,False
224,11,4.388465,46.05138,False
225,11,8.901769,45.76434,False
226,11,7.8010507,48.3981,False
227,11,8.459745,46.660347,False
228,11,5.824846,46.123947,False
229,11,6.2044344,46.91375,False
230,11,8.952569,46.301525,False
231,11,4.766173,46.200047,False
232,11,5.4532747,46.24246,False
233,11,7.967529,49.39122,False
234,11,7.008634,47.53709,False
235,11,8.178762,48.64356,False
236,11,7.0379996,47.220596,False
237,11,9.086835,44.39188,False
238,11,7.535132,48.784042,False
239,11,8.147358,47.539574,False
240,11,9.056219,44.98448,False
241,11,0.44437185,41.88742,False
242,11,-0.830958,41.395435,False
243,11,1.0934244,42.878498,False
244,11,0.7622732,42.9671,False
245,11,-0.41870305,41.860966,False
246,11,10.112961,48.811222,False
247,11,9.245729,50.27918,False
248,11,10.644447,49.36813,False
249,11,9.295636,46.517883,False
250,11,9.810202,46.93221,False
251,11,10.0620985,47.95922,False
252,11,8.353461,49.507854,False
253,11,8.538342,48.81902,False
254,11,10.221257,50.21303,False
255,11,8.563443,47.677296,False
256,11,10.622209,49.89251,False
257,11,9.501121,49.50659,False
258,11,9.178455,48.540176,False
259,11,9.140635,47.50645,False
260,11,9.925571,43.398163,False
261,11,9.9847,43.1933,False
262,11,9.661901,43.548035,False
263,11,9.462883,44.145947,False
264,11,2.1277368,45.05378,False
265,11,0.24568006,42.512608,False
266,11,2.500958,45.45314,False
267,11,1.0685452,43.59789,False
268,11,0.96192783,42.607166,False
269,11,3.2698977,45.594418,False
270,11,0.10124604,42.71161,False
271,11,0.58300155,42.909595,False
272,11,2.9596868,45.53142,False
273,11,-0.13965444,42.55541,False
274,11,1.6078329,44.267723,False
275,11,1.7285241,44.65425,False
276,11,1.8287638,44.611156,False
277,11,1.2174156,43.68174,False
278,11,2.3621905,42.272324,False
279,11,4.718474,45.17888,False
280,11,1.3338823,42.497044,False
281,11,3.8735025,45.55077,False
282,11,4.106404,42.182495,False
283,11,3.1217394,42.497597,False
284,11,3.4408922,45.66995,False
285,11,3.8041997,42.507587,False
286,11,3.0300338,42.599957,False
287,11,1.7219477,42.374702,False
288,11,2.2883844,45.06538,False
289,11,2.3323689,42.402786,False
290,11,2.4711962,45.542175,False
291,11,3.204203,43.482517,False
292,11,1.3880284,42.79958,False
293,11,2.5463498,43.921997,False
294,11,2.070081,42.77903,False
295,11,2.825787,42.52169,False
296,11,3.0107992,45.55039,False
297,11,1.9054475,44.972153,False
298,11,2.8170488,42.834946,False
299,11,2.0742395,44.618916,False
300,11,1.6728165,42.60441,False
301,11,2.5953097,44.97949,False
302,11,0.98703915,42.28388,False
303,11,2.450943,42.10251,False
304,11,4.624253,45.18652,False
305,11,3.7437289,42.01012,False
306,11,1.3766521,42.30435,False
307,11,4.0116787,45.528416,False
308,11,2.7455215,41.18946,False
309,11,3.9827147,42.113964,False
310,11,3.2777648,42.633533,False
311,11,3.3658907,45.62672,False
312,11,3.7466593,42.73298,False
313,11,4.2051396,43.242138,False
314,11,1.6788425,42.21282,False
315,11,4.083847,44.511497,False
316,11,3.8937042,43.368412,False
317,11,4.244522,43.877335,False
318,11,3.5973895,46.14289,False
319,11,0.7073308,41.438564,False
320,11,1.9622623,41.456566,False
321,11,-0.46497038,41.234737,False
322,11,4.5843635,45.08942,False
323,11,3.4128146,41.709606,False
324,11,1.0461326,43.23673,False
325,11,3.8559456,45.492935,False
326,11,2.2244666,44.306965,False
327,11,3.4322402,46.03458,False
328,11,4.673061,43.997177,False
329,11,4.656342,46.32185,False
330,11,2.6751127,41.455715,False
331,11,5.129625,46.319374,False
332,11,3.8562942,42.13884,False
333,11,3.1874683,42.15067,False
334,11,3.4232278,45.585278,False
335,11,0.9099605,43.209045,False
336,11,3.0984054,45.1905,False
337,11,-0.22779848,41.946686,False
338,11,1.7209164,43.966602,False
339,11,3.8466394,42.713566,False
340,11,1.9127357,44.306446,False
341,11,4.440151,43.040714,False
342,11,1.5866907,41.82288,False
343,11,1.4128101,43.4665,False
344,11,4.359434,44.607056,False
345,11,2.9134803,44.86219,False
346,11,-1.22284,41.695145,False
347,11,1.109416,43.861042,False
348,9,0.15146936,42.937298,False
349,9,0.5669764,43.22534,False
350,9,-0.55993587,42.198902,False
351,11,1.5195781,44.241447,False
352,11,1.7064766,44.71609,False
353,11,1.3814808,44.00121,False
354,11,9.608278,45.505993,False
355,11,9.535565,45.121883,False
356,11,9.882084,45.482494,False
357,11,2.0807352,45.26444,False
358,11,2.1061263,45.425694,False
359,11,10.265084,43.69291,False
360,11,10.255565,45.23463,False
361,11,10.256664,43.11423,False
362,11,9.697997,45.939205,False
363,11,9.932821,46.131104,False
364,11,10.254938,46.217598,False
365,11,10.02348,43.790657,False
366,11,9.912015,44.36187,False
367,11,10.469514,43.680202,False
368,11,9.770979,44.990532,False
369,11,10.001544,45.423183,False
370,11,10.624595,42.85877,False
371,15,12.304588,31.278816,False
372,15,10.749817,26.948687,False
373,15,11.321706,31.492167,False
374,15,10.833425,27.68493,False
375,15,10.751023,28.049765,False
376,15,10.576259,26.050076,False
377,15,11.349,28.903383,False
378,15,10.524852,27.583975,False
379,15,11.772241,31.189028,False
380,15,11.159071,28.245476,False
381,15,11.709092,28.764086,False
382,15,11.965553,31.499435,False
383,15,11.269478,27.761702,False
384,15,10.519962,26.836016,False
385,15,10.944086,28.979761,False
386,15,14.433732,34.292133,False
387,15,14.051422,34.209103,False
388,15,14.517895,32.425213,False
389,15,14.780854,32.902195,False
390,15,15.090055,32.9407,False
391,15,14.342609,32.97359,False
392,15,14.305408,32.63886,False
393,15,15.414104,35.61416,False
394,15,14.21044,33.37078,False
395,15,15.217416,32.61095,False
396,15,15.656377,35.414143,False
397,15,14.913237,33.53573,False
398,15,14.526,33.907818,False
399,15,14.119674,34.4994,False
400,15,13.734853,32.066303,False
401,15,13.046294,30.636148,False
402,15,13.799749,31.171402,False
403,15,13.309998,32.3854,False
404,15,13.219485,30.327032,False
405,15,13.227101,32.08501,False
406,15,13.650654,30.83504,False
407,15,13.300735,31.42275,False
408,15,18.156845,38.293633,False
409,15,21.704247,36.683304,False
410,15,12.847269,32.744015,False
411,15,19.51574,37.22888,False
412,15,19.012375,37.35893,False
413,15,18.594885,37.782364,False
414,15,15.194382,34.526997,False
415,15,13.996678,32.467434,False
416,15,13.851805,32.881973,False
417,15,15.459473,35.683735,False
418,15,15.423791,36.344208,False
419,15,15.73407,35.930874,False
420,15,15.312026,36.092712,False
421,15,15.314991,36.37709,False
422,15,15.5527935,35.07664,False
423,15,15.474217,35.410423,False
424,15,16.126034,36.109562,False
425,15,16.063995,36.628338,False
426,15,13.922707,33.20851,False
427,15,15.141921,33.72888,False
428,15,15.770645,34.15192,False
429,15,14.795266,34.17052,False
430,0,19.307983,34.81538,False
431,0,18.269827,36.199745,False
432,15,17.041317,34.78731,False
433,0,17.820118,37.97491,False
434,15,19.228056,35.587273,False
435,15,15.2967005,32.742756,False
436,15,15.999064,32.835823,False
437,15,18.109901,34.238213,False
438,15,17.53564,35.883003,False
439,0,18.083685,36.245167,False
440,15,15.372619,32.598316,False
441,15,15.538837,32.54125,False
442,15,19.49893,37.168545,False
443,15,16.20081,35.63026,False
444,0,16.833181,36.569813,False
445,15,16.13245,34.826534,False
446,15,16.656704,35.88399,False
447,0,16.507349,36.610283,False
448,15,19.001225,37.20283,False
449,15,15.718697,33.339375,False
450,15,16.417147,33.723686,False
451,15,18.889488,36.661003,False
452,15,17.808271,37.29148,False
453,0,18.215366,37.826996,False
454,15,14.893491,32.344067,False
455,15,12.588075,30.638655,False
456,15,15.240281,32.51332,False
457,0,16.425806,36.157513,False
458,15,18.407324,37.603607,False
459,15,15.244105,32.43419,False
460,15,12.911918,31.083607,False
461,15,14.735816,32.136658,False
462,4,13.073357,23.992437,False
463,4,13.322438,24.141432,False
464,4,13.283093,24.476358,False
465,4,12.972062,24.321379,False
466,4,13.138674,24.276752,False
467,4,13.819205,24.893873,False
468,4,12.956189,24.961355,False
469,4,13.0631,25.124292,False
470,4,13.350854,24.84039,False
471,15,19.172768,33.40649,False
472,15,17.131203,34.547173,False
473,15,19.16615,32.598736,False
474,15,19.561295,30.428644,False
475,15,16.673492,33.24224,False
476,15,18.176731,33.87732,False
477,15,15.847443,35.57076,False
478,15,18.494162,31.850492,False
479,15,15.921473,35.592133,False
480,15,16.14577,35.427837,False
481,15,16.622921,33.23525,False
482,15,11.784499,26.586777,False
483,15,12.645239,29.306019,False
484,15,11.717952,27.037735,False
485,15,12.039479,28.016441,False
486,15,12.920732,29.171133,False
487,15,11.9417305,26.77957,False
488,15,12.570976,29.825077,False
489,15,12.666575,28.439302,False
490,15,11.821668,28.15128,False
491,15,12.113204,28.92853,False
492,15,12.316413,26.529745,False
493,15,12.342857,29.563036,False
494,15,12.280348,27.50243,False
495,15,12.964993,29.856651,False
496,15,12.711442,27.69556,False
497,15,20.304026,33.18598,False
498,15,17.916563,30.81518,False
499,15,19.95422,32.60645,False
500,15,19.597755,30.690086,False
501,15,20.001572,34.713192,False
502,15,18.064932,29.040989,False
503,4,18.5049,25.759878,False
504,15,18.181849,32.452477,False
505,15,18.36572,32.75287,False
506,15,20.130983,29.061176,False
507,15,19.233942,29.637783,False
508,15,21.833502,35.792976,False
509,15,21.242338,28.701336,False
510,15,21.133375,34.946163,False
511,15,18.530079,31.954624,False
512,15,10.69034,31.537252,False
513,15,12.262961,30.829323,False
514,15,9.786352,28.413546,False
515,4,13.073192,22.341671,False
516,4,10.505749,29.971836,False
517,15,10.258597,28.82758,False
518,15,11.42519,29.393118,False
519,4,10.13855,30.824322,False
520,15,10.053727,27.745573,False
521,15,12.397331,30.025286,False
522,4,9.534218,24.12255,False
523,15,12.450569,30.846018,False
524,15,11.710313,31.102856,False
525,15,11.316551,29.823736,False
526,15,10.475756,25.648731,False
527,4,12.761663,22.736794,False
528,15,10.009061,26.747498,False
529,4,12.889143,22.044027,False
530,4,11.877867,22.804497,False
531,15,10.536382,25.136292,False
532,15,10.778128,24.514847,False
533,4,11.516829,30.059305,False
534,4,11.91366,29.506012,False
535,4,12.240615,22.600317,False
536,4,10.708487,31.105988,False
537,15,11.972321,30.00157,False
538,4,12.675686,22.454165,False
539,4,11.1509075,30.54495,False
540,15,11.096904,29.518297,False
541,15,10.957962,24.2765,False
542,15,10.538773,29.38459,False
543,4,12.991795,22.67393,False
544,4,11.55043,23.298336,False
545,4,10.970621,23.512405,False
546,4,10.544614,30.408125,False
547,15,11.097475,24.751205,False
548,4,10.55345,23.7635,False
549,4,11.377412,23.095327,False
550,15,12.7346115,31.261826,False
551,4,12.525248,31.586079,False
552,0,12.597099,33.872375,False
553,15,11.353068,31.935728,False
554,15,11.9530115,30.792803,False
555,0,12.526836,33.43812,False
556,15,12.732616,34.805042,False
557,0,12.674098,32.985077,False
558,4,10.730081,29.856411,False
559,15,14.642931,35.00549,False
560,0,14.274263,35.93257,False
561,0,13.5355215,35.36822,False
562,5,10.526024,34.111332,False
563,4,10.076873,30.919962,False
564,0,13.630566,34.56891,False
565,0,13.720874,36.066624,False
566,0,13.233516,34.808655,False
567,15,11.805771,31.002415,False
568,4,11.10248,29.937023,False
569,0,12.172275,34.60504,False
570,4,12.367446,32.30541,False
571,0,12.895003,34.188194,False
572,0,11.663105,33.63949,False
573,4,12.097627,31.77256,False
574,0,12.934075,35.838135,False
575,0,11.133071,33.80095,False
576,4,11.679947,30.410128,False
577,0,12.054299,34.21202,False
578,0,13.335568,35.103672,False
579,0,13.378561,35.800877,False
580,0,11.119713,34.68353,False
581,0,13.013378,32.46274,False
582,4,12.03033,30.309126,False
583,4,11.215292,30.410568,False
584,0,13.707154,33.500988,False
585,4,10.995504,29.704117,False
586,0,12.885577,32.628742,False
587,0,14.031355,35.37752,False
588,0,14.106574,33.74822,False
589,0,13.424442,32.80595,False
590,0,14.959096,36.33254,False
591,0,14.567125,36.187897,False
592,0,13.471443,33.251694,False
593,0,13.756305,33.86348,False
594,0,13.111314,33.717876,False
595,4,10.742956,30.365866,False
596,4,12.821615,31.99492,False
597,4,10.902937,30.14436,False
598,4,12.793021,31.60272,False
599,0,11.625306,34.79645,False
600,0,14.164474,35.07712,False
601,0,12.729334,34.073128,False
602,0,13.863295,32.34158,False
603,0,12.677815,32.81417,False
604,0,13.966454,34.0581,False
605,0,14.087329,32.318367,False
606,0,14.751181,33.299828,False
607,0,15.195751,32.99722,False
608,0,13.667304,34.296448,False
609,0,12.09904,34.37331,False
610,0,12.964602,34.029743,False
611,0,15.992336,32.59302,False
612,0,12.159149,34.31299,False
613,0,11.447283,34.581932,False
614,0,13.523575,32.517075,False
615,0,14.024733,33.572544,False
616,0,15.415952,32.556057,False
617,0,16.014833,32.551495,False
618,0,15.554518,32.564037,False
619,0,12.876282,32.759468,False
620,0,15.445237,36.38774,False
621,0,14.3482,33.601383,False
622,0,13.334834,32.645805,False
623,0,15.839475,36.314705,False
624,0,15.3983755,36.419697,False
625,0,16.073298,36.27149,False
626,0,14.949127,33.260525,False
627,0,13.778917,33.796906,False
628,0,13.235078,33.826103,False
629,0,14.225646,33.791676,False
630,0,15.49307,32.458996,False
631,0,11.4376545,34.656986,False
632,0,17.02856,30.652063,False
633,0,17.299917,33.00159,False
634,0,15.02713,32.187233,False
635,4,16.89539,28.412657,False
636,4,15.972841,25.857174,False
637,0,16.730751,32.661823,False
638,0,17.8412,32.90491,False
639,4,15.421497,23.20719,False
640,0,18.168758,33.46919,False
641,0,15.498483,30.97973,False
642,0,16.097986,32.323742,False
643,4,15.387509,23.643127,False
644,0,17.613462,32.060314,False
645,4,15.54069,28.44169,False
646,0,16.127905,32.07124,False
647,4,15.755522,24.245222,False
648,0,15.4620075,32.31608,False
649,0,14.586982,31.897358,False
650,0,14.1319275,31.872572,False
651,4,13.460898,22.355762,False
652,4,13.769785,25.541157,False
653,4,13.36126,28.968517,False
654,4,14.095876,27.288252,False
655,4,12.805066,25.094118,False
656,4,11.064172,26.697472,False
657,4,11.537599,26.55042,False
658,4,11.420314,26.20074,False
659,4,11.386724,27.003704,False
660,4,10.953048,25.897095,False
661,4,11.521837,27.451887,False
662,4,10.205386,24.569708,False
663,4,11.648242,24.764545,False
664,15,11.606143,27.998032,False
665,4,11.672855,25.992083,False
666,4,10.743891,25.544893,False
667,4,11.332118,27.564528,False
668,4,10.969097,26.237728,False
669,4,11.948624,25.132568,False
670,4,10.765999,25.078535,False
671,4,11.680975,24.333004,False
672,4,11.133086,25.368702,False
673,4,12.273176,24.263952,False
674,4,11.262332,24.318357,False
675,4,11.776744,23.939007,False
676,4,12.404439,24.987644,False
677,4,11.724669,23.494287,False
678,4,12.398027,25.242086,False
679,4,12.022885,24.825308,False
680,4,12.281295,24.743158,False
681,4,11.303864,23.91041,False
682,4,12.137999,23.970068,False
683,4,12.437895,25.688711,False
684,4,11.36316,25.132069,False
685,4,11.845257,25.577187,False
686,4,13.520491,28.210043,False
687,4,12.783358,30.45133,False
688,4,14.013857,23.57293,False
689,4,12.758618,26.657442,False
690,4,14.792719,23.009283,False
691,4,14.147436,30.799995,False
692,4,13.213263,25.36772,False
693,4,14.639577,30.361553,False
694,4,13.924252,29.676256,False
695,4,14.0575075,22.8788,False
696,4,13.656401,24.273804,False
697,4,13.131684,25.969162,False
698,4,13.449127,22.835503,False
699,4,14.686247,23.441397,False
700,4,14.514927,22.713177,False
701,4,14.555686,24.700705,False
702,4,14.370064,26.05219,False
703,4,12.619305,25.102915,False
704,4,12.769663,25.303024,False
705,4,13.699759,23.25191,False
706,4,13.103354,30.040586,False
707,4,12.743618,25.656178,False
708,4,13.815945,22.448212,False
709,4,14.323602,28.9401,False
710,4,13.435318,25.083721,False
711,4,14.725607,24.039759,False
712,4,14.008092,30.633587,False
713,4,13.487833,26.880716,False
714,0,14.413461,31.980295,False
715,4,13.328776,27.710087,False
716,4,12.838573,24.91762,False
717,4,13.72596,23.705736,False
718,4,12.895221,23.051584,False
719,4,12.330279,22.932043,False
720,4,12.572308,24.137486,False
721,4,13.513618,24.028418,False
722,4,13.282879,23.06443,False
723,4,14.18923,24.681416,False
724,4,12.634567,24.948265,False
725,4,12.143512,23.484283,False
726,4,12.585208,24.67513,False
727,4,13.531109,23.52939,False
728,4,12.87213,24.513126,False
729,4,12.320433,23.847183,False
730,4,12.414904,23.313421,False
731,4,13.042109,23.530027,False
732,4,9.51719,11.767318,False
733,4,8.95522,10.884733,False
734,4,11.61254,10.38888,False
735,4,11.803665,12.019777,False
736,4,11.3771515,11.278346,False
737,4,11.816591,11.448562,False
738,4,10.818206,11.104594,False
739,4,12.663552,12.794925,False
740,4,12.876521,13.273191,False
741,4,12.16335,10.963997,False
742,4,11.902293,13.250516,False
743,14,11.674666,9.71135,False
744,4,11.64687,12.5423565,False
745,4,11.612151,13.181729,False
746,4,12.993071,13.537445,False
747,4,12.012715,13.617847,False
748,4,12.17778,12.674685,False
749,4,11.852752,13.199615,False
750,4,12.422887,13.451594,False
751,4,11.7931185,10.999064,False
752,4,12.486988,13.1775255,False
753,4,11.699818,11.195558,False
754,4,12.210049,11.828838,False
755,14,5.8641,7.432833,False
756,14,6.9666452,7.5833654,False
757,14,6.496883,7.324806,False
758,14,5.8108773,7.325587,False
759,14,7.400354,7.314433,False
760,14,7.2842884,8.156872,False
761,14,5.7873893,6.177982,False
762,14,6.615969,5.883091,False
763,14,7.7499766,5.3759646,False
764,14,7.848027,6.430518,False
765,14,8.539863,4.9921675,False
766,14,6.937824,3.7042847,False
767,14,6.8961453,5.0816293,False
768,14,7.4611616,4.4395494,False
769,14,7.559036,3.6116796,False
770,14,10.439586,9.890905,False
771,4,9.544777,12.322219,False
772,4,9.140677,12.598908,False
773,4,10.186871,12.647601,False
774,4,9.953279,11.322048,False
775,4,9.44376,12.58204,False
776,4,9.847735,11.991798,False
777,4,10.303448,13.028892,False
778,14,10.926396,7.2133656,False
779,14,10.923842,8.644239,False
780,4,9.622636,11.762987,False
781,4,9.936946,13.20986,False
782,4,10.311815,13.360957,False
783,4,10.19038,13.393256,False
784,14,9.488654,9.912181,False
785,4,9.92292,12.229298,False
786,4,9.811197,12.731618,False
787,4,9.304077,10.9128,False
788,4,9.15737,12.591839,False
789,14,7.627075,9.275166,False
790,4,9.30828,12.116013,False
791,14,7.9711676,5.1143045,False
792,14,8.861416,7.141682,False
793,4,8.418843,11.968031,False
794,4,8.669598,12.364341,False
795,14,9.616189,8.327994,False
796,14,8.188105,6.8861685,False
797,14,9.367601,3.7189724,False
798,4,8.8679285,12.059962,False
799,14,8.517795,8.204312,False
800,14,9.717949,6.733451,False
801,4,9.411678,11.858697,False
802,14,7.6695538,2.8660533,False
803,14,7.8870716,4.6097255,False
804,14,8.336799,3.6114101,False
805,14,8.306263,10.750335,False
806,4,11.564027,14.114088,False
807,4,11.914479,14.120303,False
808,4,11.1953335,13.630514,False
809,4,12.017872,14.502043,False
810,4,12.332367,13.866838,False
811,4,12.543091,13.674911,False
812,4,12.183833,14.27072,False
813,14,7.072133,9.102917,False
814,14,7.168967,9.978587,False
815,14,4.6035886,7.8856215,False
816,14,5.810452,6.6815057,False
817,14,4.7678127,6.1052685,False
818,14,5.066597,8.262128,False
819,14,5.5481176,5.553845,False
820,14,6.4863186,4.4026217,False
821,14,6.2257314,4.7716136,False
822,14,4.6674175,7.032819,False
823,4,7.4317155,11.144679,False
824,4,8.001851,11.850566,False
825,4,9.590412,11.975768,False
826,4,9.338628,11.544078,False
827,14,6.1281576,8.819167,False
828,14,9.614542,7.7731504,False
829,4,12.66205,10.792821,False
830,14,12.34555,9.996264,False
831,14,9.984326,9.33915,False
832,14,9.61328,8.948736,False
833,14,12.885162,7.566189,False
834,14,12.787692,8.755764,False
835,14,12.708966,7.852989,False
836,14,12.594883,7.6739616,False
837,14,12.207036,7.3342505,False
838,14,12.98524,8.242109,False
839,14,12.902635,8.136303,False
840,14,12.429485,7.5190516,False
841,14,12.607083,8.068531,False
842,14,12.644498,8.565663,False
843,14,13.162472,7.7232475,False
844,14,12.432095,7.7907524,False
845,14,12.349157,8.34378,False
846,14,13.001033,7.611729,False
847,14,12.68435,7.488804,False
848,14,12.441399,7.9783416,False
849,14,13.144588,8.207989,False
850,14,12.884639,7.922193,False
851,14,13.124067,7.9833446,False
852,14,12.245306,7.627553,False
853,14,12.821602,7.6947837,False
854,14,12.891884,8.34861,False
855,14,12.93937,8.530928,False
856,14,11.607135,7.434801,False
857,14,11.387576,7.2011733,False
858,14,11.386017,7.5646734,False
